Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
59.485	1	0	2	-117.181
59.485	3	0	3	-75.406
59.49	1	0	2	-117.181
59.49	3	0	3	-75.406
59.495	1	0	2	-117.181
59.495	3	0	3	-75.406
59.496	1	0	2	-117.181
59.5	1	0	2	-117.181
59.5	3	0	3	-75.406
59.505	1	0	2	-117.181
59.505	3	0	3	-75.406
59.51	1	0	2	-117.181
59.51	3	0	3	-75.406
59.515	1	0	2	-117.181
59.515	3	0	3	-75.406
59.519	3	0	3	-75.406
59.52	1	0	2	-117.181
59.52	3	0	3	-75.406
59.525	1	0	2	-117.181
59.525	3	0	3	-75.406
59.53	1	0	2	-117.181
59.53	3	0	3	-75.406
59.535	1	0	2	-117.181
59.535	3	0	3	-75.406
59.54	1	0	2	-117.181
59.54	3	0	3	-75.406
59.545	1	0	2	-117.181
59.545	3	0	3	-75.406
59.55	1	0	2	-117.181
59.55	3	0	3	-75.406
59.555	1	0	2	-117.181
59.555	3	0	3	-75.406
59.56	1	0	2	-117.181
59.56	3	0	3	-75.406
59.565	1	0	2	-117.181
59.565	3	0	3	-75.406
59.57	1	0	2	-117.181
59.57	3	0	3	-75.406
59.575	1	0	2	-117.181
59.575	3	0	3	-75.406
59.576	1	0	2	-117.181
59.58	1	0	2	-117.181
59.58	3	0	3	-75.406
59.585	1	0	2	-117.181
59.585	3	0	3	-75.406
59.59	1	0	2	-117.181
59.59	3	0	3	-75.406
59.595	1	0	2	-117.181
59.595	3	0	3	-75.406
59.599	3	0	3	-75.406
59.6	1	0	2	-117.181
59.6	3	0	3	-75.406
59.605	1	0	2	-117.181
59.605	3	0	3	-75.406
59.61	1	0	2	-117.181
59.61	3	0	3	-75.406
59.615	1	0	2	-117.181
59.615	3	0	3	-75.406
59.62	1	0	2	-117.181
59.62	3	0	3	-75.406
59.625	1	0	2	-117.181
59.625	3	0	3	-75.406
59.63	1	0	2	-117.181
59.63	3	0	3	-75.406
59.635	1	0	2	-117.181
59.635	3	0	3	-75.406
59.64	1	0	2	-117.181
59.64	3	0	3	-75.406
59.645	1	0	2	-117.181
59.645	3	0	3	-75.406
59.65	1	0	2	-117.181
59.65	3	0	3	-75.406
59.655	1	0	2	-117.181
59.655	3	0	3	-75.406
59.656	1	0	2	-117.181
59.66	1	0	2	-117.181
59.66	3	0	3	-75.406
59.665	1	0	2	-117.181
59.665	3	0	3	-75.406
59.67	1	0	2	-117.181
59.67	3	0	3	-75.406
59.675	1	0	2	-117.181
59.675	3	0	3	-75.406
59.679	3	0	3	-75.406
59.68	1	0	2	-117.181
59.68	3	0	3	-75.406
59.685	1	0	2	-117.181
59.685	3	0	3	-75.406
59.69	1	0	2	-117.181
59.69	3	0	3	-75.406
59.695	1	0	2	-117.181
59.695	3	0	3	-75.406
59.7	1	0	2	-117.181
59.7	3	0	3	-75.406
59.705	1	0	2	-117.181
59.705	3	0	3	-75.406
59.71	1	0	2	-117.181
59.71	3	0	3	-75.406
59.715	1	0	2	-117.181
59.715	3	0	3	-75.406
59.72	1	0	2	-117.181
59.72	3	0	3	-75.406
59.725	1	0	2	-117.181
59.725	3	0	3	-75.406
59.73	1	0	2	-117.181
59.73	3	0	3	-75.406
59.735	1	0	2	-117.181
59.735	3	0	3	-75.406
59.736	1	0	2	-117.181
59.74	1	0	2	-117.181
59.74	3	0	3	-75.406
59.745	1	0	2	-117.181
59.745	3	0	3	-75.406
59.75	1	0	2	-117.181
59.75	3	0	3	-75.406
59.755	1	0	2	-117.181
59.755	3	0	3	-75.406
59.759	3	0	3	-75.406
59.76	1	0	2	-117.181
59.76	3	0	3	-75.406
59.765	1	0	2	-117.181
59.765	3	0	3	-75.406
59.77	1	0	2	-117.181
59.77	3	0	3	-75.406
59.775	1	0	2	-117.181
59.775	3	0	3	-75.406
59.78	1	0	2	-117.181
59.78	3	0	3	-75.406
59.785	1	0	2	-117.181
59.785	3	0	3	-75.406
59.79	1	0	2	-117.181
59.79	3	0	3	-75.406
59.795	1	0	2	-117.181
59.795	3	0	3	-75.406
59.8	1	0	2	-117.181
59.8	3	0	3	-75.406
59.805	1	0	2	-117.181
59.805	3	0	3	-75.406
59.81	1	0	2	-117.181
59.81	3	0	3	-75.406
59.815	1	0	2	-117.181
59.815	3	0	3	-75.406
59.816	1	0	2	-117.181
59.82	1	0	2	-117.181
59.82	3	0	3	-75.406
59.825	1	0	2	-117.181
59.825	3	0	3	-75.406
59.83	1	0	2	-117.181
59.83	3	0	3	-75.406
59.835	1	0	2	-117.181
59.835	3	0	3	-75.406
59.839	3	0	3	-75.406
59.84	1	0	2	-117.181
59.84	3	0	3	-75.406
59.845	1	0	2	-117.181
59.845	3	0	3	-75.406
59.85	1	0	2	-117.181
59.85	3	0	3	-75.406
59.855	1	0	2	-117.181
59.855	3	0	3	-75.406
59.86	1	0	2	-117.181
59.86	3	0	3	-75.406
59.865	1	0	2	-117.181
59.865	3	0	3	-75.406
59.87	1	0	2	-117.181
59.87	3	0	3	-75.406
59.875	1	0	2	-117.181
59.875	3	0	3	-75.406
59.88	1	0	2	-117.181
59.88	3	0	3	-75.406
59.885	1	0	2	-117.181
59.885	3	0	3	-75.406
59.89	1	0	2	-117.181
59.89	3	0	3	-75.406
59.895	1	0	2	-117.181
59.895	3	0	3	-75.406
59.896	1	0	2	-117.181
59.9	1	0	2	-117.181
59.9	3	0	3	-75.406
59.905	1	0	2	-117.181
59.905	3	0	3	-75.406
59.91	1	0	2	-117.181
59.91	3	0	3	-75.406
59.915	1	0	2	-117.181
59.915	3	0	3	-75.406
59.919	3	0	3	-75.406
59.92	1	0	2	-117.181
59.92	3	0	3	-75.406
59.925	1	0	2	-117.181
59.925	3	0	3	-75.406
59.93	1	0	2	-117.181
59.93	3	0	3	-75.406
59.935	1	0	2	-117.181
59.935	3	0	3	-75.406
59.94	1	0	2	-117.181
59.94	3	0	3	-75.406
59.945	1	0	2	-117.181
59.945	3	0	3	-75.406
59.95	1	0	2	-117.181
59.95	3	0	3	-75.406
59.955	1	0	2	-117.181
59.955	3	0	3	-75.406
59.96	1	0	2	-117.181
59.96	3	0	3	-75.406
59.965	1	0	2	-117.181
59.965	3	0	3	-75.406
59.97	1	0	2	-117.181
59.97	3	0	3	-75.406
59.975	1	0	2	-117.181
59.975	3	0	3	-75.406
59.976	1	0	2	-117.181
59.98	1	0	2	-117.181
59.98	3	0	3	-75.406
59.985	1	0	2	-117.181
59.985	3	0	3	-75.406
59.99	1	0	2	-117.181
59.99	3	0	3	-75.406
59.995	1	0	2	-117.181
59.995	3	0	3	-75.406
59.999	3	0	3	-75.406
60	1	0	2	-117.181
60	3	0	3	-75.406
60.005	1	0	2	-117.181
60.005	3	0	3	-75.406
60.01	1	0	2	-117.181
60.01	3	0	3	-75.406
60.015	1	0	2	-117.181
60.015	3	0	3	-75.406
60.02	1	0	2	-117.181
60.02	3	0	3	-75.406
60.025	1	0	2	-117.181
60.025	3	0	3	-75.406
60.03	1	0	2	-117.181
60.03	3	0	3	-75.406
60.035	1	0	2	-117.181
60.035	3	0	3	-75.406
60.04	1	0	2	-117.181
60.04	3	0	3	-75.406
60.045	1	0	2	-117.181
60.045	3	0	3	-75.406
60.05	1	0	2	-117.181
60.05	3	0	3	-75.406
60.055	1	0	2	-117.181
60.055	3	0	3	-75.406
60.056	1	0	2	-117.181
60.06	1	0	2	-117.181
60.06	3	0	3	-75.406
60.065	1	0	2	-117.181
60.065	3	0	3	-75.406
60.07	1	0	2	-117.181
60.07	3	0	3	-75.406
60.075	1	0	2	-117.181
60.075	3	0	3	-75.406
60.079	3	0	3	-75.406
60.08	1	0	2	-117.181
60.08	3	0	3	-75.406
60.085	1	0	2	-117.181
60.085	3	0	3	-75.406
60.09	1	0	2	-117.181
60.09	3	0	3	-75.406
60.095	1	0	2	-117.181
60.095	3	0	3	-75.406
60.1	1	0	2	-117.181
60.1	3	0	3	-75.406
60.105	1	0	2	-117.181
60.105	3	0	3	-75.406
60.11	1	0	2	-117.181
60.11	3	0	3	-75.406
60.115	1	0	2	-117.181
60.115	3	0	3	-75.406
60.12	1	0	2	-117.181
60.12	3	0	3	-75.406
60.125	1	0	2	-117.181
60.125	3	0	3	-75.406
60.13	1	0	2	-117.181
60.13	3	0	3	-75.406
60.135	1	0	2	-117.181
60.135	3	0	3	-75.406
60.136	1	0	2	-117.181
60.14	1	0	2	-117.181
60.14	3	0	3	-75.406
60.145	1	0	2	-117.181
60.145	3	0	3	-75.406
60.15	1	0	2	-117.181
60.15	3	0	3	-75.406
60.155	1	0	2	-117.181
60.155	3	0	3	-75.406
60.159	3	0	3	-75.406
60.16	1	0	2	-117.181
60.16	3	0	3	-75.406
60.165	1	0	2	-117.181
60.165	3	0	3	-75.406
60.17	1	0	2	-117.181
60.17	3	0	3	-75.406
60.175	1	0	2	-117.181
60.175	3	0	3	-75.406
60.18	1	0	2	-117.181
60.18	3	0	3	-75.406
60.185	1	0	2	-117.181
60.185	3	0	3	-75.406
60.19	1	0	2	-117.181
60.19	3	0	3	-75.406
60.195	1	0	2	-117.181
60.195	3	0	3	-75.406
60.2	1	0	2	-117.181
60.2	3	0	3	-75.406
60.205	1	0	2	-117.181
60.205	3	0	3	-75.406
60.21	1	0	2	-117.181
60.21	3	0	3	-75.406
60.215	1	0	2	-117.181
60.215	3	0	3	-75.406
60.216	1	0	2	-117.181
60.22	1	0	2	-117.181
60.22	3	0	3	-75.406
60.225	1	0	2	-117.181
60.225	3	0	3	-75.406
60.23	1	0	2	-117.181
60.23	3	0	3	-75.406
60.235	1	0	2	-117.181
60.235	3	0	3	-75.406
60.239	3	0	3	-75.406
60.24	1	0	2	-117.181
60.24	3	0	3	-75.406
60.245	1	0	2	-117.181
60.245	3	0	3	-75.406
60.25	1	0	2	-117.181
60.25	3	0	3	-75.406
60.255	1	0	2	-117.181
60.255	3	0	3	-75.406
60.26	1	0	2	-117.181
60.26	3	0	3	-75.406
60.265	1	0	2	-117.181
60.265	3	0	3	-75.406
60.27	1	0	2	-117.181
60.27	3	0	3	-75.406
60.275	1	0	2	-117.181
60.275	3	0	3	-75.406
60.28	1	0	2	-117.181
60.28	3	0	3	-75.406
60.285	1	0	2	-117.181
60.285	3	0	3	-75.406
60.29	1	0	2	-117.181
60.29	3	0	3	-75.406
60.295	1	0	2	-117.181
60.295	3	0	3	-75.406
60.296	1	0	2	-117.181
60.3	1	0	2	-117.181
60.3	3	0	3	-75.406
60.305	1	0	2	-117.181
60.305	3	0	3	-75.406
60.31	1	0	2	-117.181
60.31	3	0	3	-75.406
60.315	1	0	2	-117.181
60.315	3	0	3	-75.406
60.319	3	0	3	-75.406
60.32	1	0	2	-117.181
60.32	3	0	3	-75.406
60.325	1	0	2	-117.181
60.325	3	0	3	-75.406
60.33	1	0	2	-117.181
60.33	3	0	3	-75.406
60.335	1	0	2	-117.181
60.335	3	0	3	-75.406
60.34	1	0	2	-117.181
60.34	3	0	3	-75.406
60.345	1	0	2	-117.181
60.345	3	0	3	-75.406
60.35	1	0	2	-117.181
60.35	3	0	3	-75.406
60.355	1	0	2	-117.181
60.355	3	0	3	-75.406
60.36	1	0	2	-117.181
60.36	3	0	3	-75.406
60.365	1	0	2	-117.181
60.365	3	0	3	-75.406
60.37	1	0	2	-117.181
60.37	3	0	3	-75.406
60.375	1	0	2	-117.181
60.375	3	0	3	-75.406
60.376	1	0	2	-117.181
60.38	1	0	2	-117.181
60.38	3	0	3	-75.406
60.385	1	0	2	-117.181
60.385	3	0	3	-75.406
60.39	1	0	2	-117.181
60.39	3	0	3	-75.406
60.395	1	0	2	-117.181
60.395	3	0	3	-75.406
60.399	3	0	3	-75.406
60.4	1	0	2	-117.181
60.4	3	0	3	-75.406
60.405	1	0	2	-117.181
60.405	3	0	3	-75.406
60.41	1	0	2	-117.181
60.41	3	0	3	-75.406
60.415	1	0	2	-117.181
60.415	3	0	3	-75.406
60.42	1	0	2	-117.181
60.42	3	0	3	-75.406
60.425	1	0	2	-117.181
60.425	3	0	3	-75.406
60.43	1	0	2	-117.181
60.43	3	0	3	-75.406
60.435	1	0	2	-117.181
60.435	3	0	3	-75.406
60.44	1	0	2	-117.181
60.44	3	0	3	-75.406
60.445	1	0	2	-117.181
60.445	3	0	3	-75.406
60.45	1	0	2	-117.181
60.45	3	0	3	-75.406
60.455	1	0	2	-117.181
60.455	3	0	3	-75.406
60.456	1	0	2	-117.181
60.46	1	0	2	-117.181
60.46	3	0	3	-75.406
60.465	1	0	2	-117.181
60.465	3	0	3	-75.406
60.47	1	0	2	-117.181
60.47	3	0	3	-75.406
60.475	1	0	2	-117.181
60.475	3	0	3	-75.406
60.479	3	0	3	-75.406
60.48	1	0	2	-117.181
60.48	3	0	3	-75.406
60.485	1	0	2	-117.181
60.485	3	0	3	-75.406
60.49	1	0	2	-117.181
60.49	3	0	3	-75.406
60.495	1	0	2	-117.181
60.495	3	0	3	-75.406
60.5	1	0	2	-117.181
60.5	3	0	3	-75.406
60.505	1	0	2	-117.181
60.505	3	0	3	-75.406
60.51	1	0	2	-117.181
60.51	3	0	3	-75.406
60.515	1	0	2	-117.181
60.515	3	0	3	-75.406
60.52	1	0	2	-117.181
60.52	3	0	3	-75.406
60.525	1	0	2	-117.181
60.525	3	0	3	-75.406
60.53	1	0	2	-117.181
60.53	3	0	3	-75.406
60.535	1	0	2	-117.181
60.535	3	0	3	-75.406
60.536	1	0	2	-117.181
60.54	1	0	2	-117.181
60.54	3	0	3	-75.406
60.545	1	0	2	-117.181
60.545	3	0	3	-75.406
60.55	1	0	2	-117.181
60.55	3	0	3	-75.406
60.555	1	0	2	-117.181
60.555	3	0	3	-75.406
60.559	3	0	3	-75.406
60.56	1	0	2	-117.181
60.56	3	0	3	-75.406
60.565	1	0	2	-117.181
60.565	3	0	3	-75.406
60.57	1	0	2	-117.181
60.57	3	0	3	-75.406
60.575	1	0	2	-117.181
60.575	3	0	3	-75.406
60.58	1	0	2	-117.181
60.58	3	0	3	-75.406
60.585	1	0	2	-117.181
60.585	3	0	3	-75.406
60.59	1	0	2	-117.181
60.59	3	0	3	-75.406
60.595	1	0	2	-117.181
60.595	3	0	3	-75.406
60.6	1	0	2	-117.181
60.6	3	0	3	-75.406
60.605	1	0	2	-117.181
60.605	3	0	3	-75.406
60.61	1	0	2	-117.181
60.61	3	0	3	-75.406
60.615	1	0	2	-117.181
60.615	3	0	3	-75.406
60.616	1	0	2	-117.181
60.62	1	0	2	-117.181
60.62	3	0	3	-75.406
60.625	1	0	2	-117.181
60.625	3	0	3	-75.406
60.63	1	0	2	-117.181
60.63	3	0	3	-75.406
60.635	1	0	2	-117.181
60.635	3	0	3	-75.406
60.639	3	0	3	-75.406
60.64	1	0	2	-117.181
60.64	3	0	3	-75.406
60.645	1	0	2	-117.181
60.645	3	0	3	-75.406
60.65	1	0	2	-117.181
60.65	3	0	3	-75.406
60.655	1	0	2	-117.181
60.655	3	0	3	-75.406
60.66	1	0	2	-117.181
60.66	3	0	3	-75.406
60.665	1	0	2	-117.181
60.665	3	0	3	-75.406
60.67	1	0	2	-117.181
60.67	3	0	3	-75.406
60.675	1	0	2	-117.181
60.675	3	0	3	-75.406
60.68	1	0	2	-117.181
60.68	3	0	3	-75.406
60.685	1	0	2	-117.181
60.685	3	0	3	-75.406
60.69	1	0	2	-117.181
60.69	3	0	3	-75.406
60.695	1	0	2	-117.181
60.695	3	0	3	-75.406
60.696	1	0	2	-117.181
60.7	1	0	2	-117.181
60.7	3	0	3	-75.406
60.705	1	0	2	-117.181
60.705	3	0	3	-75.406
60.71	1	0	2	-117.181
60.71	3	0	3	-75.406
60.715	1	0	2	-117.181
60.715	3	0	3	-75.406
60.719	3	0	3	-75.406
60.72	1	0	2	-117.181
60.72	3	0	3	-75.406
60.725	1	0	2	-117.181
60.725	3	0	3	-75.406
60.73	1	0	2	-117.181
60.73	3	0	3	-75.406
60.735	1	0	2	-117.181
60.735	3	0	3	-75.406
60.74	1	0	2	-117.181
60.74	3	0	3	-75.406
60.745	1	0	2	-117.181
60.745	3	0	3	-75.406
60.75	1	0	2	-117.181
60.75	3	0	3	-75.406
60.755	1	0	2	-117.181
60.755	3	0	3	-75.406
60.76	1	0	2	-117.181
60.76	3	0	3	-75.406
60.765	1	0	2	-117.181
60.765	3	0	3	-75.406
60.77	1	0	2	-117.181
60.77	3	0	3	-75.406
60.775	1	0	2	-117.181
60.775	3	0	3	-75.406
60.776	1	0	2	-117.181
60.78	1	0	2	-117.181
60.78	3	0	3	-75.406
60.785	1	0	2	-117.181
60.785	3	0	3	-75.406
60.79	1	0	2	-117.181
60.79	3	0	3	-75.406
60.795	1	0	2	-117.181
60.795	3	0	3	-75.406
60.799	3	0	3	-75.406
60.8	1	0	2	-117.181
60.8	3	0	3	-75.406
60.805	1	0	2	-117.181
60.805	3	0	3	-75.406
60.81	1	0	2	-117.181
60.81	3	0	3	-75.406
60.815	1	0	2	-117.181
60.815	3	0	3	-75.406
60.82	1	0	2	-117.181
60.82	3	0	3	-75.406
60.825	1	0	2	-117.181
60.825	3	0	3	-75.406
60.83	1	0	2	-117.181
60.83	3	0	3	-75.406
60.835	1	0	2	-117.181
60.835	3	0	3	-75.406
60.84	1	0	2	-117.181
60.84	3	0	3	-75.406
60.845	1	0	2	-117.181
60.845	3	0	3	-75.406
60.85	1	0	2	-117.181
60.85	3	0	3	-75.406
60.855	1	0	2	-117.181
60.855	3	0	3	-75.406
60.856	1	0	2	-117.181
60.86	1	0	2	-117.181
60.86	3	0	3	-75.406
60.865	1	0	2	-117.181
60.865	3	0	3	-75.406
60.87	1	0	2	-117.181
60.87	3	0	3	-75.406
60.875	1	0	2	-117.181
60.875	3	0	3	-75.406
60.879	3	0	3	-75.406
60.88	1	0	2	-117.181
60.88	3	0	3	-75.406
60.885	1	0	2	-117.181
60.885	3	0	3	-75.406
60.89	1	0	2	-117.181
60.89	3	0	3	-75.406
60.895	1	0	2	-117.181
60.895	3	0	3	-75.406
60.9	1	0	2	-117.181
60.9	3	0	3	-75.406
60.905	1	0	2	-117.181
60.905	3	0	3	-75.406
60.91	1	0	2	-117.181
60.91	3	0	3	-75.406
60.915	1	0	2	-117.181
60.915	3	0	3	-75.406
60.92	1	0	2	-117.181
60.92	3	0	3	-75.406
60.925	1	0	2	-117.181
60.925	3	0	3	-75.406
60.93	1	0	2	-117.181
60.93	3	0	3	-75.406
60.935	1	0	2	-117.181
60.935	3	0	3	-75.406
60.936	1	0	2	-117.181
60.94	1	0	2	-117.181
60.94	3	0	3	-75.406
60.945	1	0	2	-117.181
60.945	3	0	3	-75.406
60.95	1	0	2	-117.181
60.95	3	0	3	-75.406
60.955	1	0	2	-117.181
60.955	3	0	3	-75.406
60.959	3	0	3	-75.406
60.96	1	0	2	-117.181
60.96	3	0	3	-75.406
60.965	1	0	2	-117.181
60.965	3	0	3	-75.406
60.97	1	0	2	-117.181
60.97	3	0	3	-75.406
60.975	1	0	2	-117.181
60.975	3	0	3	-75.406
60.98	1	0	2	-117.181
60.98	3	0	3	-75.406
60.985	1	0	2	-117.181
60.985	3	0	3	-75.406
60.99	1	0	2	-117.181
60.99	3	0	3	-75.406
60.995	1	0	2	-117.181
60.995	3	0	3	-75.406
61	1	0	2	-117.181
61	3	0	3	-75.406
61.005	1	0	2	-117.181
61.005	3	0	3	-75.406
61.01	1	0	2	-117.181
61.01	3	0	3	-75.406
61.015	1	0	2	-117.181
61.015	3	0	3	-75.406
61.016	1	0	2	-117.181
61.02	1	0	2	-117.181
61.02	3	0	3	-75.406
61.025	1	0	2	-117.181
61.025	3	0	3	-75.406
61.03	1	0	2	-117.181
61.03	3	0	3	-75.406
61.035	1	0	2	-117.181
61.035	3	0	3	-75.406
61.039	3	0	3	-75.406
61.04	1	0	2	-117.181
61.04	3	0	3	-75.406
61.045	1	0	2	-117.181
61.045	3	0	3	-75.406
61.05	1	0	2	-117.181
61.05	3	0	3	-75.406
61.055	1	0	2	-117.181
61.055	3	0	3	-75.406
61.06	1	0	2	-117.181
61.06	3	0	3	-75.406
61.065	1	0	2	-117.181
61.065	3	0	3	-75.406
61.07	1	0	2	-117.181
61.07	3	0	3	-75.406
61.075	1	0	2	-117.181
61.075	3	0	3	-75.406
61.08	1	0	2	-117.181
61.08	3	0	3	-75.406
61.085	1	0	2	-117.181
61.085	3	0	3	-75.406
61.09	1	0	2	-117.181
61.09	3	0	3	-75.406
61.095	1	0	2	-117.181
61.095	3	0	3	-75.406
61.096	1	0	2	-117.181
61.1	1	0	2	-117.181
61.1	3	0	3	-75.406
61.105	1	0	2	-117.181
61.105	3	0	3	-75.406
61.11	1	0	2	-117.181
61.11	3	0	3	-75.406
61.115	1	0	2	-117.181
61.115	3	0	3	-75.406
61.119	3	0	3	-75.406
61.12	1	0	2	-117.181
61.12	3	0	3	-75.406
61.125	1	0	2	-117.181
61.125	3	0	3	-75.406
61.13	1	0	2	-117.181
61.13	3	0	3	-75.406
61.135	1	0	2	-117.181
61.135	3	0	3	-75.406
61.14	1	0	2	-117.181
61.14	3	0	3	-75.406
61.145	1	0	2	-117.181
61.145	3	0	3	-75.406
61.15	1	0	2	-117.181
61.15	3	0	3	-75.406
61.155	1	0	2	-117.181
61.155	3	0	3	-75.406
61.16	1	0	2	-117.181
61.16	3	0	3	-75.406
61.165	1	0	2	-117.181
61.165	3	0	3	-75.406
61.17	1	0	2	-117.181
61.17	3	0	3	-75.406
61.175	1	0	2	-117.181
61.175	3	0	3	-75.406
61.176	1	0	2	-117.181
61.18	1	0	2	-117.181
61.18	3	0	3	-75.406
61.185	1	0	2	-117.181
61.185	3	0	3	-75.406
61.19	1	0	2	-117.181
61.19	3	0	3	-75.406
61.195	1	0	2	-117.181
61.195	3	0	3	-75.406
61.199	3	0	3	-75.406
61.2	1	0	2	-117.181
61.2	3	0	3	-75.406
61.205	1	0	2	-117.181
61.205	3	0	3	-75.406
61.21	1	0	2	-117.181
61.21	3	0	3	-75.406
61.215	1	0	2	-117.181
61.215	3	0	3	-75.406
61.22	1	0	2	-117.181
61.22	3	0	3	-75.406
61.225	1	0	2	-117.181
61.225	3	0	3	-75.406
61.23	1	0	2	-117.181
61.23	3	0	3	-75.406
61.235	1	0	2	-117.181
61.235	3	0	3	-75.406
61.24	1	0	2	-117.181
61.24	3	0	3	-75.406
61.245	1	0	2	-117.181
61.245	3	0	3	-75.406
61.25	1	0	2	-117.181
61.25	3	0	3	-75.406
61.255	1	0	2	-117.181
61.255	3	0	3	-75.406
61.256	1	0	2	-117.181
61.26	1	0	2	-117.181
61.26	3	0	3	-75.406
61.265	1	0	2	-117.181
61.265	3	0	3	-75.406
61.27	1	0	2	-117.181
61.27	3	0	3	-75.406
61.275	1	0	2	-117.181
61.275	3	0	3	-75.406
61.279	3	0	3	-75.406
61.28	1	0	2	-117.181
61.28	3	0	3	-75.406
61.285	1	0	2	-117.181
61.285	3	0	3	-75.406
61.29	1	0	2	-117.181
61.29	3	0	3	-75.406
61.295	1	0	2	-117.181
61.295	3	0	3	-75.406
61.3	1	0	2	-117.181
61.3	3	0	3	-75.406
61.305	1	0	2	-117.181
61.305	3	0	3	-75.406
61.31	1	0	2	-117.181
61.31	3	0	3	-75.406
61.315	1	0	2	-117.181
61.315	3	0	3	-75.406
61.32	1	0	2	-117.181
61.32	3	0	3	-75.406
61.325	1	0	2	-117.181
61.325	3	0	3	-75.406
61.33	1	0	2	-117.181
61.33	3	0	3	-75.406
61.335	1	0	2	-117.181
61.335	3	0	3	-75.406
61.336	1	0	2	-117.181
61.34	1	0	2	-117.181
61.34	3	0	3	-75.406
61.345	1	0	2	-117.181
61.345	3	0	3	-75.406
61.35	1	0	2	-117.181
61.35	3	0	3	-75.406
61.355	1	0	2	-117.181
61.355	3	0	3	-75.406
61.359	3	0	3	-75.406
61.36	1	0	2	-117.181
61.36	3	0	3	-75.406
61.365	1	0	2	-117.181
61.365	3	0	3	-75.406
61.37	1	0	2	-117.181
61.37	3	0	3	-75.406
61.375	1	0	2	-117.181
61.375	3	0	3	-75.406
61.38	1	0	2	-117.181
61.38	3	0	3	-75.406
61.385	1	0	2	-117.181
61.385	3	0	3	-75.406
61.39	1	0	2	-117.181
61.39	3	0	3	-75.406
61.395	1	0	2	-117.181
61.395	3	0	3	-75.406
61.4	1	0	2	-117.181
61.4	3	0	3	-75.406
61.405	1	0	2	-117.181
61.405	3	0	3	-75.406
61.41	1	0	2	-117.181
61.41	3	0	3	-75.406
61.415	1	0	2	-117.181
61.415	3	0	3	-75.406
61.416	1	0	2	-117.181
61.42	1	0	2	-117.181
61.42	3	0	3	-75.406
61.425	1	0	2	-117.181
61.425	3	0	3	-75.406
61.43	1	0	2	-117.181
61.43	3	0	3	-75.406
61.435	1	0	2	-117.181
61.435	3	0	3	-75.406
61.439	3	0	3	-75.406
61.44	1	0	2	-117.181
61.44	3	0	3	-75.406
61.445	1	0	2	-117.181
61.445	3	0	3	-75.406
61.45	1	0	2	-117.181
61.45	3	0	3	-75.406
61.455	1	0	2	-117.181
61.455	3	0	3	-75.406
61.46	1	0	2	-117.181
61.46	3	0	3	-75.406
61.465	1	0	2	-117.181
61.465	3	0	3	-75.406
61.47	1	0	2	-117.181
61.47	3	0	3	-75.406
61.475	1	0	2	-117.181
61.475	3	0	3	-75.406
61.48	1	0	2	-117.181
61.48	3	0	3	-75.406
61.485	1	0	2	-117.181
61.485	3	0	3	-75.406
61.49	1	0	2	-117.181
61.49	3	0	3	-75.406
61.495	1	0	2	-117.181
61.495	3	0	3	-75.406
61.496	1	0	2	-117.181
61.5	1	0	2	-117.181
61.5	3	0	3	-75.406
61.505	1	0	2	-117.181
61.505	3	0	3	-75.406
61.51	1	0	2	-117.181
61.51	3	0	3	-75.406
61.515	1	0	2	-117.181
61.515	3	0	3	-75.406
61.519	3	0	3	-75.406
61.52	1	0	2	-117.181
61.52	3	0	3	-75.406
61.525	1	0	2	-117.181
61.525	3	0	3	-75.406
61.53	1	0	2	-117.181
61.53	3	0	3	-75.406
61.535	1	0	2	-117.181
61.535	3	0	3	-75.406
61.54	1	0	2	-117.181
61.54	3	0	3	-75.406
61.545	1	0	2	-117.181
61.545	3	0	3	-75.406
61.55	1	0	2	-117.181
61.55	3	0	3	-75.406
61.555	1	0	2	-117.181
61.555	3	0	3	-75.406
61.56	1	0	2	-117.181
61.56	3	0	3	-75.406
61.565	1	0	2	-117.181
61.565	3	0	3	-75.406
61.57	1	0	2	-117.181
61.57	3	0	3	-75.406
61.575	1	0	2	-117.181
61.575	3	0	3	-75.406
61.576	1	0	2	-117.181
61.58	1	0	2	-117.181
61.58	3	0	3	-75.406
61.585	1	0	2	-117.181
61.585	3	0	3	-75.406
61.59	1	0	2	-117.181
61.59	3	0	3	-75.406
61.595	1	0	2	-117.181
61.595	3	0	3	-75.406
61.599	3	0	3	-75.406
61.6	1	0	2	-117.181
61.6	3	0	3	-75.406
61.605	1	0	2	-117.181
61.605	3	0	3	-75.406
61.61	1	0	2	-117.181
61.61	3	0	3	-75.406
61.615	1	0	2	-117.181
61.615	3	0	3	-75.406
61.62	1	0	2	-117.181
61.62	3	0	3	-75.406
61.625	1	0	2	-117.181
61.625	3	0	3	-75.406
61.63	1	0	2	-117.181
61.63	3	0	3	-75.406
61.635	1	0	2	-117.181
61.635	3	0	3	-75.406
61.64	1	0	2	-117.181
61.64	3	0	3	-75.406
61.645	1	0	2	-117.181
61.645	3	0	3	-75.406
61.65	1	0	2	-117.181
61.65	3	0	3	-75.406
61.655	1	0	2	-117.181
61.655	3	0	3	-75.406
61.656	1	0	2	-117.181
61.66	1	0	2	-117.181
61.66	3	0	3	-75.406
61.665	1	0	2	-117.181
61.665	3	0	3	-75.406
61.67	1	0	2	-117.181
61.67	3	0	3	-75.406
