Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
33.8989	1	0	2	-117.181
33.9219	3	0	3	-75.406
33.9789	1	0	2	-117.181
34.0019	3	0	3	-75.406
34.0589	1	0	2	-117.181
34.0819	3	0	3	-75.406
34.1389	1	0	2	-117.181
34.1619	3	0	3	-75.406
34.2189	1	0	2	-117.181
34.2419	3	0	3	-75.406
34.2989	1	0	2	-117.181
34.3219	3	0	3	-75.406
34.3789	1	0	2	-117.181
34.4019	3	0	3	-75.406
34.4589	1	0	2	-117.181
34.4819	3	0	3	-75.406
34.5389	1	0	2	-117.181
34.5619	3	0	3	-75.406
34.6189	1	0	2	-117.181
34.6419	3	0	3	-75.406
34.6989	1	0	2	-117.181
34.7219	3	0	3	-75.406
34.7789	1	0	2	-117.181
34.8019	3	0	3	-75.406
34.8589	1	0	2	-117.181
34.8819	3	0	3	-75.406
34.9389	1	0	2	-117.181
34.9619	3	0	3	-75.406
35.0189	1	0	2	-117.181
35.0419	3	0	3	-75.406
35.0989	1	0	2	-117.181
35.1219	3	0	3	-75.406
35.1789	1	0	2	-117.181
35.2019	3	0	3	-75.406
35.2589	1	0	2	-117.181
35.2819	3	0	3	-75.406
35.3389	1	0	2	-117.181
35.3619	3	0	3	-75.406
35.4189	1	0	2	-117.181
35.4419	3	0	3	-75.406
35.4989	1	0	2	-117.181
35.5219	3	0	3	-75.406
35.5789	1	0	2	-117.181
35.6019	3	0	3	-75.406
35.6589	1	0	2	-117.181
35.6819	3	0	3	-75.406
35.7389	1	0	2	-117.181
35.7619	3	0	3	-75.406
35.8189	1	0	2	-117.181
35.8419	3	0	3	-75.406
35.8989	1	0	2	-117.181
35.9219	3	0	3	-75.406
35.9789	1	0	2	-117.181
36.0019	3	0	3	-75.406
36.0589	1	0	2	-117.181
36.0819	3	0	3	-75.406
36.1389	1	0	2	-117.181
36.1619	3	0	3	-75.406
36.2189	1	0	2	-117.181
36.2419	3	0	3	-75.406
36.2989	1	0	2	-117.181
36.3219	3	0	3	-75.406
36.3789	1	0	2	-117.181
36.4019	3	0	3	-75.406
36.4589	1	0	2	-117.181
36.4819	3	0	3	-75.406
36.5389	1	0	2	-117.181
36.5619	3	0	3	-75.406
36.6189	1	0	2	-117.181
36.6419	3	0	3	-75.406
36.6989	1	0	2	-117.181
36.7219	3	0	3	-75.406
36.7789	1	0	2	-117.181
36.8019	3	0	3	-75.406
36.8589	1	0	2	-117.181
36.8819	3	0	3	-75.406
36.9389	1	0	2	-117.181
36.9619	3	0	3	-75.406
37.0189	1	0	2	-117.181
37.0419	3	0	3	-75.406
37.0989	1	0	2	-117.181
37.1219	3	0	3	-75.406
37.1789	1	0	2	-117.181
37.2019	3	0	3	-75.406
37.2589	1	0	2	-117.181
37.2819	3	0	3	-75.406
37.3389	1	0	2	-117.181
37.3619	3	0	3	-75.406
37.4189	1	0	2	-117.181
37.4419	3	0	3	-75.406
37.4989	1	0	2	-117.181
37.5219	3	0	3	-75.406
37.5789	1	0	2	-117.181
37.6019	3	0	3	-75.406
37.6589	1	0	2	-117.181
37.6819	3	0	3	-75.406
37.7389	1	0	2	-117.181
37.7619	3	0	3	-75.406
37.8189	1	0	2	-117.181
37.8419	3	0	3	-75.406
37.8989	1	0	2	-117.181
37.9219	3	0	3	-75.406
37.9789	1	0	2	-117.181
38.0019	3	0	3	-75.406
38.0589	1	0	2	-117.181
38.0819	3	0	3	-75.406
38.1389	1	0	2	-117.181
38.1619	3	0	3	-75.406
38.2189	1	0	2	-117.181
38.2419	3	0	3	-75.406
38.2989	1	0	2	-117.181
38.3219	3	0	3	-75.406
38.3789	1	0	2	-117.181
38.4019	3	0	3	-75.406
38.4589	1	0	2	-117.181
38.4819	3	0	3	-75.406
38.5389	1	0	2	-117.181
38.5619	3	0	3	-75.406
38.6189	1	0	2	-117.181
38.6419	3	0	3	-75.406
38.6989	1	0	2	-117.181
38.7219	3	0	3	-75.406
38.7789	1	0	2	-117.181
38.8019	3	0	3	-75.406
38.8589	1	0	2	-117.181
38.8819	3	0	3	-75.406
38.9389	1	0	2	-117.181
38.9619	3	0	3	-75.406
39.0189	1	0	2	-117.181
39.0419	3	0	3	-75.406
39.0989	1	0	2	-117.181
39.1219	3	0	3	-75.406
39.1789	1	0	2	-117.181
39.2019	3	0	3	-75.406
39.2589	1	0	2	-117.181
39.2819	3	0	3	-75.406
39.3389	1	0	2	-117.181
39.3619	3	0	3	-75.406
39.4189	1	0	2	-117.181
39.4419	3	0	3	-75.406
39.4989	1	0	2	-117.181
39.5219	3	0	3	-75.406
39.5789	1	0	2	-117.181
39.6019	3	0	3	-75.406
39.6589	1	0	2	-117.181
39.6819	3	0	3	-75.406
39.7389	1	0	2	-117.181
39.7619	3	0	3	-75.406
39.8189	1	0	2	-117.181
39.8419	3	0	3	-75.406
39.8989	1	0	2	-117.181
39.9219	3	0	3	-75.406
39.9789	1	0	2	-117.181
40.0019	3	0	3	-75.406
40.0589	1	0	2	-117.181
40.0819	3	0	3	-75.406
40.1389	1	0	2	-117.181
40.1619	3	0	3	-75.406
40.2189	1	0	2	-117.181
40.2419	3	0	3	-75.406
40.2989	1	0	2	-117.181
40.3219	3	0	3	-75.406
40.3789	1	0	2	-117.181
40.4019	3	0	3	-75.406
40.4589	1	0	2	-117.181
40.4819	3	0	3	-75.406
40.5389	1	0	2	-117.181
40.5619	3	0	3	-75.406
40.6189	1	0	2	-117.181
40.6419	3	0	3	-75.406
40.6989	1	0	2	-117.181
40.7219	3	0	3	-75.406
40.7789	1	0	2	-117.181
40.8019	3	0	3	-75.406
40.8589	1	0	2	-117.181
40.8819	3	0	3	-75.406
40.9389	1	0	2	-117.181
40.9619	3	0	3	-75.406
41.0189	1	0	2	-117.181
41.0419	3	0	3	-75.406
41.0989	1	0	2	-117.181
41.1219	3	0	3	-75.406
41.1789	1	0	2	-117.181
41.2019	3	0	3	-75.406
41.2589	1	0	2	-117.181
41.2819	3	0	3	-75.406
41.3389	1	0	2	-117.181
41.3619	3	0	3	-75.406
41.4189	1	0	2	-117.181
41.4419	3	0	3	-75.406
41.4989	1	0	2	-117.181
41.5219	3	0	3	-75.406
41.5789	1	0	2	-117.181
41.6019	3	0	3	-75.406
41.6589	1	0	2	-117.181
41.6819	3	0	3	-75.406
41.7389	1	0	2	-117.181
41.7619	3	0	3	-75.406
41.8189	1	0	2	-117.181
41.8419	3	0	3	-75.406
41.8989	1	0	2	-117.181
41.9219	3	0	3	-75.406
41.9789	1	0	2	-117.181
42.0019	3	0	3	-75.406
42.0589	1	0	2	-117.181
42.0819	3	0	3	-75.406
42.1389	1	0	2	-117.181
42.1619	3	0	3	-75.406
42.2189	1	0	2	-117.181
42.2419	3	0	3	-75.406
42.2989	1	0	2	-117.181
42.3219	3	0	3	-75.406
42.3789	1	0	2	-117.181
42.4019	3	0	3	-75.406
42.4589	1	0	2	-117.181
42.4819	3	0	3	-75.406
42.5389	1	0	2	-117.181
42.5619	3	0	3	-75.406
42.6189	1	0	2	-117.181
42.6419	3	0	3	-75.406
42.6989	1	0	2	-117.181
42.7219	3	0	3	-75.406
42.7789	1	0	2	-117.181
42.8019	3	0	3	-75.406
42.8589	1	0	2	-117.181
42.8819	3	0	3	-75.406
42.9389	1	0	2	-117.181
42.9619	3	0	3	-75.406
43.0189	1	0	2	-117.181
43.0419	3	0	3	-75.406
43.0989	1	0	2	-117.181
43.1219	3	0	3	-75.406
43.1789	1	0	2	-117.181
43.2019	3	0	3	-75.406
43.2589	1	0	2	-117.181
43.2819	3	0	3	-75.406
43.3389	1	0	2	-117.181
43.3619	3	0	3	-75.406
43.4189	1	0	2	-117.181
43.4419	3	0	3	-75.406
43.4989	1	0	2	-117.181
43.5219	3	0	3	-75.406
43.5789	1	0	2	-117.181
43.6019	3	0	3	-75.406
43.6589	1	0	2	-117.181
43.6819	3	0	3	-75.406
43.7389	1	0	2	-117.181
43.7619	3	0	3	-75.406
43.8189	1	0	2	-117.181
43.8419	3	0	3	-75.406
43.8989	1	0	2	-117.181
43.9219	3	0	3	-75.406
43.9789	1	0	2	-117.181
44.0019	3	0	3	-75.406
44.0589	1	0	2	-117.181
44.0819	3	0	3	-75.406
44.1389	1	0	2	-117.181
44.1619	3	0	3	-75.406
44.2189	1	0	2	-117.181
44.2419	3	0	3	-75.406
44.2989	1	0	2	-117.181
44.3219	3	0	3	-75.406
44.3789	1	0	2	-117.181
44.4019	3	0	3	-75.406
44.4589	1	0	2	-117.181
44.4819	3	0	3	-75.406
44.5389	1	0	2	-117.181
44.5619	3	0	3	-75.406
44.6189	1	0	2	-117.181
44.6419	3	0	3	-75.406
44.6989	1	0	2	-117.181
44.7219	3	0	3	-75.406
44.7789	1	0	2	-117.181
44.8019	3	0	3	-75.406
44.8589	1	0	2	-117.181
44.8819	3	0	3	-75.406
44.9389	1	0	2	-117.181
44.9619	3	0	3	-75.406
45.0189	1	0	2	-117.181
45.0419	3	0	3	-75.406
45.0989	1	0	2	-117.181
45.1219	3	0	3	-75.406
45.1789	1	0	2	-117.181
45.2019	3	0	3	-75.406
45.2589	1	0	2	-117.181
45.2819	3	0	3	-75.406
45.3389	1	0	2	-117.181
45.3619	3	0	3	-75.406
45.4189	1	0	2	-117.181
45.4419	3	0	3	-75.406
45.4989	1	0	2	-117.181
45.5219	3	0	3	-75.406
45.5789	1	0	2	-117.181
45.6019	3	0	3	-75.406
45.6589	1	0	2	-117.181
45.6819	3	0	3	-75.406
45.7389	1	0	2	-117.181
45.7619	3	0	3	-75.406
45.8189	1	0	2	-117.181
45.8419	3	0	3	-75.406
45.8989	1	0	2	-117.181
45.9219	3	0	3	-75.406
45.9789	1	0	2	-117.181
46.0019	3	0	3	-75.406
46.0589	1	0	2	-117.181
46.0819	3	0	3	-75.406
46.1389	1	0	2	-117.181
46.1619	3	0	3	-75.406
46.2189	1	0	2	-117.181
46.2419	3	0	3	-75.406
46.2989	1	0	2	-117.181
46.3219	3	0	3	-75.406
46.3789	1	0	2	-117.181
46.4019	3	0	3	-75.406
46.4589	1	0	2	-117.181
46.4819	3	0	3	-75.406
46.5389	1	0	2	-117.181
46.5619	3	0	3	-75.406
46.6189	1	0	2	-117.181
46.6419	3	0	3	-75.406
46.6989	1	0	2	-117.181
46.7219	3	0	3	-75.406
46.7789	1	0	2	-117.181
46.8019	3	0	3	-75.406
46.8589	1	0	2	-117.181
46.8819	3	0	3	-75.406
46.9389	1	0	2	-117.181
46.9619	3	0	3	-75.406
47.0189	1	0	2	-117.181
47.0419	3	0	3	-75.406
47.0989	1	0	2	-117.181
47.1219	3	0	3	-75.406
47.1789	1	0	2	-117.181
47.2019	3	0	3	-75.406
47.2589	1	0	2	-117.181
47.2819	3	0	3	-75.406
47.3389	1	0	2	-117.181
47.3619	3	0	3	-75.406
47.4189	1	0	2	-117.181
47.4419	3	0	3	-75.406
47.4989	1	0	2	-117.181
47.5219	3	0	3	-75.406
47.5789	1	0	2	-117.181
47.6019	3	0	3	-75.406
47.6589	1	0	2	-117.181
47.6819	3	0	3	-75.406
47.7389	1	0	2	-117.181
47.7619	3	0	3	-75.406
47.8189	1	0	2	-117.181
47.8419	3	0	3	-75.406
47.8989	1	0	2	-117.181
47.9219	3	0	3	-75.406
47.9789	1	0	2	-117.181
48.0019	3	0	3	-75.406
48.0589	1	0	2	-117.181
48.0819	3	0	3	-75.406
48.1389	1	0	2	-117.181
48.1619	3	0	3	-75.406
48.2189	1	0	2	-117.181
48.2419	3	0	3	-75.406
48.2989	1	0	2	-117.181
48.3219	3	0	3	-75.406
48.3789	1	0	2	-117.181
48.4019	3	0	3	-75.406
48.4589	1	0	2	-117.181
48.4819	3	0	3	-75.406
48.5389	1	0	2	-117.181
48.5619	3	0	3	-75.406
48.6189	1	0	2	-117.181
48.6419	3	0	3	-75.406
48.6989	1	0	2	-117.181
48.7219	3	0	3	-75.406
48.7789	1	0	2	-117.181
48.8019	3	0	3	-75.406
48.8589	1	0	2	-117.181
48.8819	3	0	3	-75.406
48.9389	1	0	2	-117.181
48.9619	3	0	3	-75.406
49.0189	1	0	2	-117.181
49.0419	3	0	3	-75.406
49.0989	1	0	2	-117.181
49.1219	3	0	3	-75.406
49.1789	1	0	2	-117.181
49.2019	3	0	3	-75.406
49.2589	1	0	2	-117.181
49.2819	3	0	3	-75.406
49.3389	1	0	2	-117.181
49.3619	3	0	3	-75.406
49.4189	1	0	2	-117.181
49.4419	3	0	3	-75.406
49.4989	1	0	2	-117.181
49.5219	3	0	3	-75.406
49.5789	1	0	2	-117.181
49.6019	3	0	3	-75.406
49.6589	1	0	2	-117.181
49.6819	3	0	3	-75.406
49.7389	1	0	2	-117.181
49.7619	3	0	3	-75.406
49.8189	1	0	2	-117.181
49.8419	3	0	3	-75.406
49.8989	1	0	2	-117.181
49.9219	3	0	3	-75.406
49.9789	1	0	2	-117.181
50.0019	3	0	3	-75.406
50.0589	1	0	2	-117.181
50.0819	3	0	3	-75.406
50.1389	1	0	2	-117.181
50.1619	3	0	3	-75.406
50.2189	1	0	2	-117.181
50.2419	3	0	3	-75.406
50.2989	1	0	2	-117.181
50.3219	3	0	3	-75.406
50.3789	1	0	2	-117.181
50.4019	3	0	3	-75.406
50.4589	1	0	2	-117.181
50.4819	3	0	3	-75.406
50.5389	1	0	2	-117.181
50.5619	3	0	3	-75.406
50.6189	1	0	2	-117.181
50.6419	3	0	3	-75.406
50.6989	1	0	2	-117.181
50.7219	3	0	3	-75.406
50.7789	1	0	2	-117.181
50.8019	3	0	3	-75.406
50.8589	1	0	2	-117.181
50.8819	3	0	3	-75.406
50.9389	1	0	2	-117.181
50.9619	3	0	3	-75.406
51.0189	1	0	2	-117.181
51.0419	3	0	3	-75.406
51.0989	1	0	2	-117.181
51.1219	3	0	3	-75.406
51.1789	1	0	2	-117.181
51.2019	3	0	3	-75.406
51.2589	1	0	2	-117.181
51.2819	3	0	3	-75.406
51.3389	1	0	2	-117.181
51.3619	3	0	3	-75.406
51.4189	1	0	2	-117.181
51.4419	3	0	3	-75.406
51.4989	1	0	2	-117.181
51.5219	3	0	3	-75.406
51.5789	1	0	2	-117.181
51.6019	3	0	3	-75.406
51.6589	1	0	2	-117.181
51.6819	3	0	3	-75.406
51.7389	1	0	2	-117.181
51.7619	3	0	3	-75.406
51.8189	1	0	2	-117.181
51.8419	3	0	3	-75.406
51.8989	1	0	2	-117.181
51.9219	3	0	3	-75.406
51.9789	1	0	2	-117.181
52.0019	3	0	3	-75.406
52.0589	1	0	2	-117.181
52.0819	3	0	3	-75.406
52.1389	1	0	2	-117.181
52.1619	3	0	3	-75.406
52.2189	1	0	2	-117.181
52.2419	3	0	3	-75.406
52.2989	1	0	2	-117.181
52.3219	3	0	3	-75.406
52.3789	1	0	2	-117.181
52.4019	3	0	3	-75.406
52.4589	1	0	2	-117.181
52.4819	3	0	3	-75.406
52.5389	1	0	2	-117.181
52.5619	3	0	3	-75.406
52.6189	1	0	2	-117.181
52.6419	3	0	3	-75.406
52.6989	1	0	2	-117.181
52.7219	3	0	3	-75.406
52.7789	1	0	2	-117.181
52.8019	3	0	3	-75.406
52.8589	1	0	2	-117.181
52.8819	3	0	3	-75.406
52.9389	1	0	2	-117.181
52.9619	3	0	3	-75.406
53.0189	1	0	2	-117.181
53.0419	3	0	3	-75.406
53.0989	1	0	2	-117.181
53.1219	3	0	3	-75.406
53.1789	1	0	2	-117.181
53.2019	3	0	3	-75.406
53.2589	1	0	2	-117.181
53.2819	3	0	3	-75.406
53.3389	1	0	2	-117.181
53.3619	3	0	3	-75.406
53.4189	1	0	2	-117.181
53.4419	3	0	3	-75.406
53.4989	1	0	2	-117.181
53.5219	3	0	3	-75.406
53.5789	1	0	2	-117.181
53.6019	3	0	3	-75.406
53.6589	1	0	2	-117.181
53.6819	3	0	3	-75.406
53.7389	1	0	2	-117.181
53.7619	3	0	3	-75.406
53.8189	1	0	2	-117.181
53.8419	3	0	3	-75.406
53.8989	1	0	2	-117.181
53.9219	3	0	3	-75.406
53.9789	1	0	2	-117.181
54.0019	3	0	3	-75.406
54.0589	1	0	2	-117.181
54.0819	3	0	3	-75.406
54.1389	1	0	2	-117.181
54.1619	3	0	3	-75.406
54.2189	1	0	2	-117.181
54.2419	3	0	3	-75.406
54.2989	1	0	2	-117.181
54.3219	3	0	3	-75.406
54.3789	1	0	2	-117.181
54.4019	3	0	3	-75.406
54.4589	1	0	2	-117.181
54.4819	3	0	3	-75.406
54.5389	1	0	2	-117.181
54.5619	3	0	3	-75.406
54.6189	1	0	2	-117.181
54.6419	3	0	3	-75.406
54.6989	1	0	2	-117.181
54.7219	3	0	3	-75.406
54.7789	1	0	2	-117.181
54.8019	3	0	3	-75.406
54.8589	1	0	2	-117.181
54.8819	3	0	3	-75.406
54.9389	1	0	2	-117.181
54.9619	3	0	3	-75.406
55.0189	1	0	2	-117.181
55.0419	3	0	3	-75.406
55.0989	1	0	2	-117.181
55.1219	3	0	3	-75.406
55.1789	1	0	2	-117.181
55.2019	3	0	3	-75.406
55.2589	1	0	2	-117.181
55.2819	3	0	3	-75.406
55.3389	1	0	2	-117.181
55.3619	3	0	3	-75.406
55.4189	1	0	2	-117.181
55.4419	3	0	3	-75.406
55.4989	1	0	2	-117.181
55.5219	3	0	3	-75.406
55.5789	1	0	2	-117.181
55.6019	3	0	3	-75.406
55.6589	1	0	2	-117.181
55.6819	3	0	3	-75.406
55.7389	1	0	2	-117.181
55.7619	3	0	3	-75.406
55.8189	1	0	2	-117.181
55.8419	3	0	3	-75.406
55.8989	1	0	2	-117.181
55.9219	3	0	3	-75.406
55.9789	1	0	2	-117.181
56.0019	3	0	3	-75.406
56.0589	1	0	2	-117.181
56.0819	3	0	3	-75.406
56.1389	1	0	2	-117.181
56.1619	3	0	3	-75.406
56.2189	1	0	2	-117.181
56.2419	3	0	3	-75.406
56.2989	1	0	2	-117.181
56.3219	3	0	3	-75.406
56.3789	1	0	2	-117.181
56.4019	3	0	3	-75.406
56.4589	1	0	2	-117.181
56.4819	3	0	3	-75.406
56.5389	1	0	2	-117.181
56.5619	3	0	3	-75.406
56.6189	1	0	2	-117.181
56.6419	3	0	3	-75.406
56.6989	1	0	2	-117.181
56.7219	3	0	3	-75.406
56.7789	1	0	2	-117.181
56.8019	3	0	3	-75.406
56.8589	1	0	2	-117.181
56.8819	3	0	3	-75.406
56.9389	1	0	2	-117.181
56.9619	3	0	3	-75.406
57.0189	1	0	2	-117.181
57.0419	3	0	3	-75.406
57.0989	1	0	2	-117.181
57.1219	3	0	3	-75.406
57.1789	1	0	2	-117.181
57.2019	3	0	3	-75.406
57.2589	1	0	2	-117.181
57.2819	3	0	3	-75.406
57.3389	1	0	2	-117.181
57.3619	3	0	3	-75.406
57.4189	1	0	2	-117.181
57.4419	3	0	3	-75.406
57.4989	1	0	2	-117.181
57.5219	3	0	3	-75.406
57.5789	1	0	2	-117.181
57.6019	3	0	3	-75.406
57.6589	1	0	2	-117.181
57.6819	3	0	3	-75.406
57.7389	1	0	2	-117.181
57.7619	3	0	3	-75.406
57.8189	1	0	2	-117.181
57.8419	3	0	3	-75.406
57.8989	1	0	2	-117.181
57.9219	3	0	3	-75.406
57.9789	1	0	2	-117.181
58.0019	3	0	3	-75.406
58.0589	1	0	2	-117.181
58.0819	3	0	3	-75.406
58.1389	1	0	2	-117.181
58.1619	3	0	3	-75.406
58.2189	1	0	2	-117.181
58.2419	3	0	3	-75.406
58.2989	1	0	2	-117.181
58.3219	3	0	3	-75.406
58.3789	1	0	2	-117.181
58.4019	3	0	3	-75.406
58.4589	1	0	2	-117.181
58.4819	3	0	3	-75.406
58.5389	1	0	2	-117.181
58.5619	3	0	3	-75.406
58.6189	1	0	2	-117.181
58.6419	3	0	3	-75.406
58.6989	1	0	2	-117.181
58.7219	3	0	3	-75.406
58.7789	1	0	2	-117.181
58.8019	3	0	3	-75.406
58.8589	1	0	2	-117.181
58.8819	3	0	3	-75.406
58.9389	1	0	2	-117.181
58.9619	3	0	3	-75.406
59.0189	1	0	2	-117.181
59.0419	3	0	3	-75.406
59.0989	1	0	2	-117.181
59.1219	3	0	3	-75.406
59.1789	1	0	2	-117.181
59.2019	3	0	3	-75.406
59.2589	1	0	2	-117.181
59.2819	3	0	3	-75.406
59.3389	1	0	2	-117.181
59.3619	3	0	3	-75.406
59.4189	1	0	2	-117.181
59.4419	3	0	3	-75.406
59.4989	1	0	2	-117.181
59.5219	3	0	3	-75.406
59.5789	1	0	2	-117.181
59.6019	3	0	3	-75.406
59.6589	1	0	2	-117.181
59.6819	3	0	3	-75.406
59.7389	1	0	2	-117.181
59.7619	3	0	3	-75.406
59.8189	1	0	2	-117.181
59.8419	3	0	3	-75.406
59.8989	1	0	2	-117.181
59.9219	3	0	3	-75.406
59.9789	1	0	2	-117.181
60.0019	3	0	3	-75.406
60.0589	1	0	2	-117.181
60.0819	3	0	3	-75.406
60.1389	1	0	2	-117.181
60.1619	3	0	3	-75.406
60.2189	1	0	2	-117.181
60.2419	3	0	3	-75.406
60.2989	1	0	2	-117.181
60.3219	3	0	3	-75.406
60.3789	1	0	2	-117.181
60.4019	3	0	3	-75.406
60.4589	1	0	2	-117.181
60.4819	3	0	3	-75.406
60.5389	1	0	2	-117.181
60.5619	3	0	3	-75.406
60.6189	1	0	2	-117.181
60.6419	3	0	3	-75.406
60.6989	1	0	2	-117.181
60.7219	3	0	3	-75.406
60.7789	1	0	2	-117.181
60.8019	3	0	3	-75.406
60.8589	1	0	2	-117.181
60.8819	3	0	3	-75.406
60.9389	1	0	2	-117.181
60.9619	3	0	3	-75.406
61.0189	1	0	2	-117.181
61.0419	3	0	3	-75.406
61.0989	1	0	2	-117.181
61.1219	3	0	3	-75.406
61.1789	1	0	2	-117.181
61.2019	3	0	3	-75.406
61.2589	1	0	2	-117.181
61.2819	3	0	3	-75.406
61.3389	1	0	2	-117.181
61.3619	3	0	3	-75.406
61.4189	1	0	2	-117.181
61.4419	3	0	3	-75.406
61.4989	1	0	2	-117.181
61.5219	3	0	3	-75.406
61.5789	1	0	2	-117.181
61.6019	3	0	3	-75.406
61.6589	1	0	2	-117.181
61.6819	3	0	3	-75.406
61.7389	1	0	2	-117.181
61.7619	3	0	3	-75.406
61.8189	1	0	2	-117.181
61.8419	3	0	3	-75.406
61.8989	1	0	2	-117.181
61.9219	3	0	3	-75.406
61.9789	1	0	2	-117.181
62.0019	3	0	3	-75.406
62.0589	1	0	2	-117.181
62.0819	3	0	3	-75.406
62.1389	1	0	2	-117.181
62.1619	3	0	3	-75.406
62.2189	1	0	2	-117.181
62.2419	3	0	3	-75.406
62.2989	1	0	2	-117.181
62.3219	3	0	3	-75.406
62.3789	1	0	2	-117.181
62.4019	3	0	3	-75.406
62.4589	1	0	2	-117.181
62.4819	3	0	3	-75.406
62.5389	1	0	2	-117.181
62.5619	3	0	3	-75.406
62.6189	1	0	2	-117.181
62.6419	3	0	3	-75.406
62.6989	1	0	2	-117.181
62.7219	3	0	3	-75.406
62.7789	1	0	2	-117.181
62.8019	3	0	3	-75.406
62.8589	1	0	2	-117.181
62.8819	3	0	3	-75.406
62.9389	1	0	2	-117.181
62.9619	3	0	3	-75.406
63.0189	1	0	2	-117.181
63.0419	3	0	3	-75.406
63.0989	1	0	2	-117.181
63.1219	3	0	3	-75.406
63.1789	1	0	2	-117.181
63.2019	3	0	3	-75.406
63.2589	1	0	2	-117.181
63.2819	3	0	3	-75.406
63.3389	1	0	2	-117.181
63.3619	3	0	3	-75.406
63.4189	1	0	2	-117.181
63.4419	3	0	3	-75.406
63.4989	1	0	2	-117.181
63.5219	3	0	3	-75.406
63.5789	1	0	2	-117.181
63.6019	3	0	3	-75.406
63.6589	1	0	2	-117.181
63.6819	3	0	3	-75.406
63.7389	1	0	2	-117.181
63.7619	3	0	3	-75.406
63.8189	1	0	2	-117.181
63.8419	3	0	3	-75.406
63.8989	1	0	2	-117.181
63.9219	3	0	3	-75.406
63.9789	1	0	2	-117.181
64.0019	3	0	3	-75.406
64.0589	1	0	2	-117.181
64.0819	3	0	3	-75.406
64.1389	1	0	2	-117.181
64.1619	3	0	3	-75.406
64.2189	1	0	2	-117.181
64.2419	3	0	3	-75.406
64.2989	1	0	2	-117.181
64.3219	3	0	3	-75.406
64.3789	1	0	2	-117.181
64.4019	3	0	3	-75.406
64.4589	1	0	2	-117.181
64.4819	3	0	3	-75.406
64.5389	1	0	2	-117.181
64.5619	3	0	3	-75.406
64.6189	1	0	2	-117.181
64.6419	3	0	3	-75.406
64.6989	1	0	2	-117.181
64.7219	3	0	3	-75.406
64.7789	1	0	2	-117.181
64.8019	3	0	3	-75.406
64.8589	1	0	2	-117.181
64.8819	3	0	3	-75.406
64.9389	1	0	2	-117.181
64.9619	3	0	3	-75.406
65.0189	1	0	2	-117.181
65.0419	3	0	3	-75.406
65.0989	1	0	2	-117.181
65.1219	3	0	3	-75.406
65.1789	1	0	2	-117.181
65.2019	3	0	3	-75.406
65.2589	1	0	2	-117.181
65.2819	3	0	3	-75.406
65.3389	1	0	2	-117.181
65.3619	3	0	3	-75.406
65.4189	1	0	2	-117.181
65.4419	3	0	3	-75.406
65.4989	1	0	2	-117.181
65.5219	3	0	3	-75.406
65.5789	1	0	2	-117.181
65.6019	3	0	3	-75.406
65.6589	1	0	2	-117.181
65.6819	3	0	3	-75.406
65.7389	1	0	2	-117.181
65.7619	3	0	3	-75.406
65.8189	1	0	2	-117.181
65.8419	3	0	3	-75.406
65.8989	1	0	2	-117.181
65.9219	3	0	3	-75.406
65.9789	1	0	2	-117.181
66.0019	3	0	3	-75.406
66.0589	1	0	2	-117.181
66.0819	3	0	3	-75.406
66.1389	1	0	2	-117.181
66.1619	3	0	3	-75.406
66.2189	1	0	2	-117.181
66.2419	3	0	3	-75.406
66.2989	1	0	2	-117.181
66.3219	3	0	3	-75.406
66.3789	1	0	2	-117.181
66.4019	3	0	3	-75.406
66.4589	1	0	2	-117.181
66.4819	3	0	3	-75.406
66.5389	1	0	2	-117.181
66.5619	3	0	3	-75.406
66.6189	1	0	2	-117.181
66.6419	3	0	3	-75.406
66.6989	1	0	2	-117.181
66.7219	3	0	3	-75.406
66.7789	1	0	2	-117.181
66.8019	3	0	3	-75.406
66.8589	1	0	2	-117.181
66.8819	3	0	3	-75.406
66.9389	1	0	2	-117.181
66.9619	3	0	3	-75.406
67.0189	1	0	2	-117.181
67.0419	3	0	3	-75.406
67.0989	1	0	2	-117.181
67.1219	3	0	3	-75.406
67.1789	1	0	2	-117.181
67.2019	3	0	3	-75.406
67.2589	1	0	2	-117.181
67.2819	3	0	3	-75.406
67.3389	1	0	2	-117.181
67.3619	3	0	3	-75.406
67.4189	1	0	2	-117.181
67.4419	3	0	3	-75.406
67.4989	1	0	2	-117.181
67.5219	3	0	3	-75.406
67.5789	1	0	2	-117.181
67.6019	3	0	3	-75.406
67.6589	1	0	2	-117.181
67.6819	3	0	3	-75.406
67.7389	1	0	2	-117.181
67.7619	3	0	3	-75.406
67.8189	1	0	2	-117.181
67.8419	3	0	3	-75.406
67.8989	1	0	2	-117.181
67.9219	3	0	3	-75.406
67.9789	1	0	2	-117.181
68.0019	3	0	3	-75.406
68.0589	1	0	2	-117.181
68.0819	3	0	3	-75.406
68.1389	1	0	2	-117.181
68.1619	3	0	3	-75.406
68.2189	1	0	2	-117.181
68.2419	3	0	3	-75.406
68.2989	1	0	2	-117.181
68.3219	3	0	3	-75.406
68.3789	1	0	2	-117.181
68.4019	3	0	3	-75.406
68.4589	1	0	2	-117.181
68.4819	3	0	3	-75.406
68.5389	1	0	2	-117.181
68.5619	3	0	3	-75.406
68.6189	1	0	2	-117.181
68.6419	3	0	3	-75.406
68.6989	1	0	2	-117.181
68.7219	3	0	3	-75.406
68.7789	1	0	2	-117.181
