Time	CellId	RNTI	BWPId	SINR(dB)
41.2101	3	1	0	24.0017
41.2151	1	1	0	-18.1901
41.2151	3	1	0	24.0017
41.2201	1	1	0	-18.1901
41.2201	3	1	0	24.0017
41.2251	1	1	0	-18.1901
41.2251	3	1	0	24.0017
41.2301	1	1	0	-18.1901
41.2301	3	1	0	24.0017
41.2351	1	1	0	-18.1901
41.2351	3	1	0	24.0017
41.2401	1	1	0	-18.1901
41.2401	3	1	0	24.0017
41.2451	1	1	0	-18.1901
41.2451	3	1	0	24.0017
41.2501	1	1	0	-18.1901
41.2501	3	1	0	24.0017
41.2551	1	1	0	-18.1901
41.2551	3	1	0	24.0017
41.2561	1	1	0	8.91451
41.2601	1	1	0	-18.1901
41.2601	3	1	0	24.0017
41.2651	1	1	0	-18.1901
41.2651	3	1	0	24.0017
41.2701	1	1	0	-18.1901
41.2701	3	1	0	24.0017
41.2751	1	1	0	-18.1901
41.2751	3	1	0	24.0017
41.2791	3	1	0	61.6913
41.2801	1	1	0	-18.1901
41.2801	3	1	0	24.0017
41.2851	1	1	0	-18.1901
41.2851	3	1	0	24.0017
41.2901	1	1	0	-18.1901
41.2901	3	1	0	24.0017
41.2951	1	1	0	-18.1901
41.2951	3	1	0	24.0017
41.3001	1	1	0	-18.1901
41.3001	3	1	0	24.0017
41.3051	1	1	0	-18.1901
41.3051	3	1	0	24.0017
41.3101	1	1	0	-18.1901
41.3101	3	1	0	24.0017
41.3151	1	1	0	-18.1901
41.3151	3	1	0	24.0017
41.3201	1	1	0	-18.1901
41.3201	3	1	0	24.0017
41.3251	1	1	0	-18.1901
41.3251	3	1	0	24.0017
41.3301	1	1	0	-18.1901
41.3301	3	1	0	24.0017
41.3351	1	1	0	-18.1901
41.3351	3	1	0	24.0017
41.3361	1	1	0	8.91451
41.3401	1	1	0	-18.1901
41.3401	3	1	0	24.0017
41.3451	1	1	0	-18.1901
41.3451	3	1	0	24.0017
41.3501	1	1	0	-18.1901
41.3501	3	1	0	24.0017
41.3551	1	1	0	-18.1901
41.3551	3	1	0	24.0017
41.3591	3	1	0	61.6913
41.3601	1	1	0	-18.1901
41.3601	3	1	0	24.0017
41.3651	1	1	0	-18.1901
41.3651	3	1	0	24.0017
41.3701	1	1	0	-18.1901
41.3701	3	1	0	24.0017
41.3751	1	1	0	-18.1901
41.3751	3	1	0	24.0017
41.3801	1	1	0	-18.1901
41.3801	3	1	0	24.0017
41.3851	1	1	0	-18.1901
41.3851	3	1	0	24.0017
41.3901	1	1	0	-18.1901
41.3901	3	1	0	24.0017
41.3951	1	1	0	-18.1901
41.3951	3	1	0	24.0017
41.4001	1	1	0	-18.1901
41.4001	3	1	0	24.0017
41.4051	1	1	0	-18.1901
41.4051	3	1	0	24.0017
41.4101	1	1	0	-18.1901
41.4101	3	1	0	24.0017
41.4151	1	1	0	-18.1901
41.4151	3	1	0	24.0017
41.4161	1	1	0	8.91451
41.4201	1	1	0	-18.1901
41.4201	3	1	0	24.0017
41.4251	1	1	0	-18.1901
41.4251	3	1	0	24.0017
41.4301	1	1	0	-18.1901
41.4301	3	1	0	24.0017
41.4351	1	1	0	-18.1901
41.4351	3	1	0	24.0017
41.4391	3	1	0	61.6913
41.4401	1	1	0	-18.1901
41.4401	3	1	0	24.0017
41.4451	1	1	0	-18.1901
41.4451	3	1	0	24.0017
41.4501	1	1	0	-18.1901
41.4501	3	1	0	24.0017
41.4551	1	1	0	-18.1901
41.4551	3	1	0	24.0017
41.4601	1	1	0	-18.1901
41.4601	3	1	0	24.0017
41.4651	1	1	0	-18.1901
41.4651	3	1	0	24.0017
41.4701	1	1	0	-18.1901
41.4701	3	1	0	24.0017
41.4751	1	1	0	-18.1901
41.4751	3	1	0	24.0017
41.4801	1	1	0	-18.1901
41.4801	3	1	0	24.0017
41.4851	1	1	0	-18.1901
41.4851	3	1	0	24.0017
41.4901	1	1	0	-18.1901
41.4901	3	1	0	24.0017
41.4951	1	1	0	-18.1901
41.4951	3	1	0	24.0017
41.4961	1	1	0	8.91451
41.5001	1	1	0	-18.1901
41.5001	3	1	0	24.0017
41.5051	1	1	0	-18.1901
41.5051	3	1	0	24.0017
41.5101	1	1	0	-18.1901
41.5101	3	1	0	24.0017
41.5151	1	1	0	-18.1901
41.5151	3	1	0	24.0017
41.5191	3	1	0	61.6913
41.5201	1	1	0	-18.1901
41.5201	3	1	0	24.0017
41.5251	1	1	0	-18.1901
41.5251	3	1	0	24.0017
41.5301	1	1	0	-18.1901
41.5301	3	1	0	24.0017
41.5351	1	1	0	-18.1901
41.5351	3	1	0	24.0017
41.5401	1	1	0	-18.1901
41.5401	3	1	0	24.0017
41.5451	1	1	0	-18.1901
41.5451	3	1	0	24.0017
41.5501	1	1	0	-18.1901
41.5501	3	1	0	24.0017
41.5551	1	1	0	-18.1901
41.5551	3	1	0	24.0017
41.5601	1	1	0	-18.1901
41.5601	3	1	0	24.0017
41.5651	1	1	0	-18.1901
41.5651	3	1	0	24.0017
41.5701	1	1	0	-18.1901
41.5701	3	1	0	24.0017
41.5751	1	1	0	-18.1901
41.5751	3	1	0	24.0017
41.5761	1	1	0	8.91451
41.5801	1	1	0	-18.1901
41.5801	3	1	0	24.0017
41.5851	1	1	0	-18.1901
41.5851	3	1	0	24.0017
41.5901	1	1	0	-18.1901
41.5901	3	1	0	24.0017
41.5951	1	1	0	-18.1901
41.5951	3	1	0	24.0017
41.5991	3	1	0	61.6913
41.6001	1	1	0	-18.1901
41.6001	3	1	0	24.0017
41.6051	1	1	0	-18.1901
41.6051	3	1	0	24.0017
41.6101	1	1	0	-18.1901
41.6101	3	1	0	24.0017
41.6151	1	1	0	-18.1901
41.6151	3	1	0	24.0017
41.6201	1	1	0	-18.1901
41.6201	3	1	0	24.0017
41.6251	1	1	0	-18.1901
41.6251	3	1	0	24.0017
41.6301	1	1	0	-18.1901
41.6301	3	1	0	24.0017
41.6351	1	1	0	-18.1901
41.6351	3	1	0	24.0017
41.6401	1	1	0	-18.1901
41.6401	3	1	0	24.0017
41.6451	1	1	0	-18.1901
41.6451	3	1	0	24.0017
41.6501	1	1	0	-18.1901
41.6501	3	1	0	24.0017
41.6551	1	1	0	-18.1901
41.6551	3	1	0	24.0017
41.6561	1	1	0	8.91451
41.6601	1	1	0	-18.1901
41.6601	3	1	0	24.0017
41.6651	1	1	0	-18.1901
41.6651	3	1	0	24.0017
41.6701	1	1	0	-18.1901
41.6701	3	1	0	24.0017
41.6751	1	1	0	-18.1901
41.6751	3	1	0	24.0017
41.6791	3	1	0	61.6913
41.6801	1	1	0	-18.1901
41.6801	3	1	0	24.0017
41.6851	1	1	0	-18.1901
41.6851	3	1	0	24.0017
41.6901	1	1	0	-18.1901
41.6901	3	1	0	24.0017
41.6951	1	1	0	-18.1901
41.6951	3	1	0	24.0017
41.7001	1	1	0	-18.1901
41.7001	3	1	0	24.0017
41.7051	1	1	0	-18.1901
41.7051	3	1	0	24.0017
41.7101	1	1	0	-18.1901
41.7101	3	1	0	24.0017
41.7151	1	1	0	-18.1901
41.7151	3	1	0	24.0017
41.7201	1	1	0	-18.1901
41.7201	3	1	0	24.0017
41.7251	1	1	0	-18.1901
41.7251	3	1	0	24.0017
41.7301	1	1	0	-18.1901
41.7301	3	1	0	24.0017
41.7351	1	1	0	-18.1901
41.7351	3	1	0	24.0017
41.7361	1	1	0	8.91451
41.7401	1	1	0	-18.1901
41.7401	3	1	0	24.0017
41.7451	1	1	0	-18.1901
41.7451	3	1	0	24.0017
41.7501	1	1	0	-18.1901
41.7501	3	1	0	24.0017
41.7551	1	1	0	-18.1901
41.7551	3	1	0	24.0017
41.7591	3	1	0	61.6913
41.7601	1	1	0	-18.1901
41.7601	3	1	0	24.0017
41.7651	1	1	0	-18.1901
41.7651	3	1	0	24.0017
41.7701	1	1	0	-18.1901
41.7701	3	1	0	24.0017
41.7751	1	1	0	-18.1901
41.7751	3	1	0	24.0017
41.7801	1	1	0	-18.1901
41.7801	3	1	0	24.0017
41.7851	1	1	0	-18.1901
41.7851	3	1	0	24.0017
41.7901	1	1	0	-18.1901
41.7901	3	1	0	24.0017
41.7951	1	1	0	-18.1901
41.7951	3	1	0	24.0017
41.8001	1	1	0	-18.1901
41.8001	3	1	0	24.0017
41.8051	1	1	0	-18.1901
41.8051	3	1	0	24.0017
41.8101	1	1	0	-18.1901
41.8101	3	1	0	24.0017
41.8151	1	1	0	-18.1901
41.8151	3	1	0	24.0017
41.8161	1	1	0	8.91451
41.8201	1	1	0	-18.1901
41.8201	3	1	0	24.0017
41.8251	1	1	0	-18.1901
41.8251	3	1	0	24.0017
41.8301	1	1	0	-18.1901
41.8301	3	1	0	24.0017
41.8351	1	1	0	-18.1901
41.8351	3	1	0	24.0017
41.8391	3	1	0	61.6913
41.8401	1	1	0	-18.1901
41.8401	3	1	0	24.0017
41.8451	1	1	0	-18.1901
41.8451	3	1	0	24.0017
41.8501	1	1	0	-18.1901
41.8501	3	1	0	24.0017
41.8551	1	1	0	-18.1901
41.8551	3	1	0	24.0017
41.8601	1	1	0	-18.1901
41.8601	3	1	0	24.0017
41.8651	1	1	0	-18.1901
41.8651	3	1	0	24.0017
41.8701	1	1	0	-18.1901
41.8701	3	1	0	24.0017
41.8751	1	1	0	-18.1901
41.8751	3	1	0	24.0017
41.8801	1	1	0	-18.1901
41.8801	3	1	0	24.0017
41.8851	1	1	0	-18.1901
41.8851	3	1	0	24.0017
41.8901	1	1	0	-18.1901
41.8901	3	1	0	24.0017
41.8951	1	1	0	-18.1901
41.8951	3	1	0	24.0017
41.8961	1	1	0	8.91451
41.9001	1	1	0	-18.1901
41.9001	3	1	0	24.0017
41.9051	1	1	0	-18.1901
41.9051	3	1	0	24.0017
41.9101	1	1	0	-18.1901
41.9101	3	1	0	24.0017
41.9151	1	1	0	-18.1901
41.9151	3	1	0	24.0017
41.9191	3	1	0	61.6913
41.9201	1	1	0	-18.1901
41.9201	3	1	0	24.0017
41.9251	1	1	0	-18.1901
41.9251	3	1	0	24.0017
41.9301	1	1	0	-18.1901
41.9301	3	1	0	24.0017
41.9351	1	1	0	-18.1901
41.9351	3	1	0	24.0017
41.9401	1	1	0	-18.1901
41.9401	3	1	0	24.0017
41.9451	1	1	0	-18.1901
41.9451	3	1	0	24.0017
41.9501	1	1	0	-18.1901
41.9501	3	1	0	24.0017
41.9551	1	1	0	-18.1901
41.9551	3	1	0	24.0017
41.9601	1	1	0	-18.1901
41.9601	3	1	0	24.0017
41.9651	1	1	0	-18.1901
41.9651	3	1	0	24.0017
41.9701	1	1	0	-18.1901
41.9701	3	1	0	24.0017
41.9751	1	1	0	-18.1901
41.9751	3	1	0	24.0017
41.9761	1	1	0	8.91451
41.9801	1	1	0	-18.1901
41.9801	3	1	0	24.0017
41.9851	1	1	0	-18.1901
41.9851	3	1	0	24.0017
41.9901	1	1	0	-18.1901
41.9901	3	1	0	24.0017
41.9951	1	1	0	-18.1901
41.9951	3	1	0	24.0017
41.9991	3	1	0	61.6913
42.0001	1	1	0	-18.1901
42.0001	3	1	0	24.0017
42.0051	1	1	0	-18.1901
42.0051	3	1	0	24.0017
42.0101	1	1	0	-18.1901
42.0101	3	1	0	24.0017
42.0151	1	1	0	-18.1901
42.0151	3	1	0	24.0017
42.0201	1	1	0	-18.1901
42.0201	3	1	0	24.0017
42.0251	1	1	0	-18.1901
42.0251	3	1	0	24.0017
42.0301	1	1	0	-18.1901
42.0301	3	1	0	24.0017
42.0351	1	1	0	-18.1901
42.0351	3	1	0	24.0017
42.0401	1	1	0	-18.1901
42.0401	3	1	0	24.0017
42.0451	1	1	0	-18.1901
42.0451	3	1	0	24.0017
42.0501	1	1	0	-18.1901
42.0501	3	1	0	24.0017
42.0551	1	1	0	-18.1901
42.0551	3	1	0	24.0017
42.0561	1	1	0	8.91451
42.0601	1	1	0	-18.1901
42.0601	3	1	0	24.0017
42.0651	1	1	0	-18.1901
42.0651	3	1	0	24.0017
42.0701	1	1	0	-18.1901
42.0701	3	1	0	24.0017
42.0751	1	1	0	-18.1901
42.0751	3	1	0	24.0017
42.0791	3	1	0	61.6913
42.0801	1	1	0	-18.1901
42.0801	3	1	0	24.0017
42.0851	1	1	0	-18.1901
42.0851	3	1	0	24.0017
42.0901	1	1	0	-18.1901
42.0901	3	1	0	24.0017
42.0951	1	1	0	-18.1901
42.0951	3	1	0	24.0017
42.1001	1	1	0	-18.1901
42.1001	3	1	0	24.0017
42.1051	1	1	0	-18.1901
42.1051	3	1	0	24.0017
42.1101	1	1	0	-18.1901
42.1101	3	1	0	24.0017
42.1151	1	1	0	-18.1901
42.1151	3	1	0	24.0017
42.1201	1	1	0	-18.1901
42.1201	3	1	0	24.0017
42.1251	1	1	0	-18.1901
42.1251	3	1	0	24.0017
42.1301	1	1	0	-18.1901
42.1301	3	1	0	24.0017
42.1351	1	1	0	-18.1901
42.1351	3	1	0	24.0017
42.1361	1	1	0	8.91451
42.1401	1	1	0	-18.1901
42.1401	3	1	0	24.0017
42.1451	1	1	0	-18.1901
42.1451	3	1	0	24.0017
42.1501	1	1	0	-18.1901
42.1501	3	1	0	24.0017
42.1551	1	1	0	-18.1901
42.1551	3	1	0	24.0017
42.1591	3	1	0	61.6913
42.1601	1	1	0	-18.1901
42.1601	3	1	0	24.0017
42.1651	1	1	0	-18.1901
42.1651	3	1	0	24.0017
42.1701	1	1	0	-18.1901
42.1701	3	1	0	24.0017
42.1751	1	1	0	-18.1901
42.1751	3	1	0	24.0017
42.1801	1	1	0	-18.1901
42.1801	3	1	0	24.0017
42.1851	1	1	0	-18.1901
42.1851	3	1	0	24.0017
42.1901	1	1	0	-18.1901
42.1901	3	1	0	24.0017
42.1951	1	1	0	-18.1901
42.1951	3	1	0	24.0017
42.2001	1	1	0	-18.1901
42.2001	3	1	0	24.0017
42.2051	1	1	0	-18.1901
42.2051	3	1	0	24.0017
42.2101	1	1	0	-18.1901
42.2101	3	1	0	24.0017
42.2151	1	1	0	-18.1901
42.2151	3	1	0	24.0017
42.2161	1	1	0	8.91451
42.2201	1	1	0	-18.1901
42.2201	3	1	0	24.0017
42.2251	1	1	0	-18.1901
42.2251	3	1	0	24.0017
42.2301	1	1	0	-18.1901
42.2301	3	1	0	24.0017
42.2351	1	1	0	-18.1901
42.2351	3	1	0	24.0017
42.2391	3	1	0	61.6913
42.2401	1	1	0	-18.1901
42.2401	3	1	0	24.0017
42.2451	1	1	0	-18.1901
42.2451	3	1	0	24.0017
42.2501	1	1	0	-18.1901
42.2501	3	1	0	24.0017
42.2551	1	1	0	-18.1901
42.2551	3	1	0	24.0017
42.2601	1	1	0	-18.1901
42.2601	3	1	0	24.0017
42.2651	1	1	0	-18.1901
42.2651	3	1	0	24.0017
42.2701	1	1	0	-18.1901
42.2701	3	1	0	24.0017
42.2751	1	1	0	-18.1901
42.2751	3	1	0	24.0017
42.2801	1	1	0	-18.1901
42.2801	3	1	0	24.0017
42.2851	1	1	0	-18.1901
42.2851	3	1	0	24.0017
42.2901	1	1	0	-18.1901
42.2901	3	1	0	24.0017
42.2951	1	1	0	-18.1901
42.2951	3	1	0	24.0017
42.2961	1	1	0	8.91451
42.3001	1	1	0	-18.1901
42.3001	3	1	0	24.0017
42.3051	1	1	0	-18.1901
42.3051	3	1	0	24.0017
42.3101	1	1	0	-18.1901
42.3101	3	1	0	24.0017
42.3151	1	1	0	-18.1901
42.3151	3	1	0	24.0017
42.3191	3	1	0	61.6913
42.3201	1	1	0	-18.1901
42.3201	3	1	0	24.0017
42.3251	1	1	0	-18.1901
42.3251	3	1	0	24.0017
42.3301	1	1	0	-18.1901
42.3301	3	1	0	24.0017
42.3351	1	1	0	-18.1901
42.3351	3	1	0	24.0017
42.3401	1	1	0	-18.1901
42.3401	3	1	0	24.0017
42.3451	1	1	0	-18.1901
42.3451	3	1	0	24.0017
42.3501	1	1	0	-18.1901
42.3501	3	1	0	24.0017
42.3551	1	1	0	-18.1901
42.3551	3	1	0	24.0017
42.3601	1	1	0	-18.1901
42.3601	3	1	0	24.0017
42.3651	1	1	0	-18.1901
42.3651	3	1	0	24.0017
42.3701	1	1	0	-18.1901
42.3701	3	1	0	24.0017
42.3751	1	1	0	-18.1901
42.3751	3	1	0	24.0017
42.3761	1	1	0	8.91451
42.3801	1	1	0	-18.1901
42.3801	3	1	0	24.0017
42.3851	1	1	0	-18.1901
42.3851	3	1	0	24.0017
42.3901	1	1	0	-18.1901
42.3901	3	1	0	24.0017
42.3951	1	1	0	-18.1901
42.3951	3	1	0	24.0017
42.3991	3	1	0	61.6913
42.4001	1	1	0	-18.1901
42.4001	3	1	0	24.0017
42.4051	1	1	0	-18.1901
42.4051	3	1	0	24.0017
42.4101	1	1	0	-18.1901
42.4101	3	1	0	24.0017
42.4151	1	1	0	-18.1901
42.4151	3	1	0	24.0017
42.4201	1	1	0	-18.1901
42.4201	3	1	0	24.0017
42.4251	1	1	0	-18.1901
42.4251	3	1	0	24.0017
42.4301	1	1	0	-18.1901
42.4301	3	1	0	24.0017
42.4351	1	1	0	-18.1901
42.4351	3	1	0	24.0017
42.4401	1	1	0	-18.1901
42.4401	3	1	0	24.0017
42.4451	1	1	0	-18.1901
42.4451	3	1	0	24.0017
42.4501	1	1	0	-18.1901
42.4501	3	1	0	24.0017
42.4551	1	1	0	-18.1901
42.4551	3	1	0	24.0017
42.4561	1	1	0	8.91451
42.4601	1	1	0	-18.1901
42.4601	3	1	0	24.0017
42.4651	1	1	0	-18.1901
42.4651	3	1	0	24.0017
42.4701	1	1	0	-18.1901
42.4701	3	1	0	24.0017
42.4751	1	1	0	-18.1901
42.4751	3	1	0	24.0017
42.4791	3	1	0	61.6913
42.4801	1	1	0	-18.1901
42.4801	3	1	0	24.0017
42.4851	1	1	0	-18.1901
42.4851	3	1	0	24.0017
42.4901	1	1	0	-18.1901
42.4901	3	1	0	24.0017
42.4951	1	1	0	-18.1901
42.4951	3	1	0	24.0017
42.5001	1	1	0	-18.1901
42.5001	3	1	0	24.0017
42.5051	1	1	0	-18.1901
42.5051	3	1	0	24.0017
42.5101	1	1	0	-18.1901
42.5101	3	1	0	24.0017
42.5151	1	1	0	-18.1901
42.5151	3	1	0	24.0017
42.5201	1	1	0	-18.1901
